metric,scenario,band,roi_a,roi_b,delta_mean,cohens_d,t_p_raw,t_p_fdr,wilcoxon_p_raw,wilcoxon_p_fdr,perm_p_raw,direction,significant,n_subjects
aec,skeleton_prolong,gamma,parietal,temporal,-0.011736301705241203,-0.5466317486980822,0.13965750306936126,0.5838200743834657,0.12890625,0.6767578125,0.14925373134328357,decrease,False,9
aec,skeleton_prolong,gamma,occipital,occipital,0.056201525032520294,0.2233824302383094,0.5216345269653231,0.7988994826173039,0.91015625,0.9556640625,0.5472636815920398,increase,False,9
aec,skeleton_prolong,gamma,occipital,temporal,-0.028794530779123306,-0.7299857591055751,0.05992498044515026,0.5449389241176915,0.07421875,0.6767578125,0.05970149253731343,decrease,False,9
aec,skeleton_prolong,gamma,temporal,temporal,0.0027012659702450037,0.03798721254597237,0.9120763548553626,0.9120763548553626,1.0,1.0,0.9253731343283582,increase,False,9
aec,slow_image,theta,frontal,frontal,0.03770381957292557,0.35191852901127696,0.3219170018224205,0.4079057474378911,0.5703125,0.5703125,0.4228855721393035,increase,False,9
aec,slow_image,theta,frontal,frontal_central,0.03578942269086838,0.3039614318565166,0.38848166422656294,0.4079057474378911,0.09765625,0.40384615384615385,0.23880597014925373,increase,False,9
aec,slow_image,theta,frontal,central,0.030805885791778564,0.3288775207313673,0.35271927365984224,0.4079057474378911,0.359375,0.44393382352941174,0.3333333333333333,increase,False,9
aec,slow_image,theta,frontal,parietal,0.0816064178943634,0.6471981098195834,0.08812904723010842,0.3580425591796879,0.1640625,0.40384615384615385,0.11442786069651742,increase,False,9
aec,slow_image,theta,frontal,occipital,0.06347230076789856,0.5151276160982597,0.16083577242160002,0.3580425591796879,0.30078125,0.44393382352941174,0.17412935323383086,increase,False,9
aec,slow_image,theta,frontal,temporal,0.039356522262096405,0.312236704329415,0.37631943555039105,0.4079057474378911,0.5703125,0.5703125,0.4079601990049751,increase,False,9
aec,slow_image,theta,frontal_central,frontal_central,0.04889029636979103,0.4644014879899914,0.20104829337970756,0.3580425591796879,0.25,0.40384615384615385,0.20398009950248755,increase,False,9
aec,slow_image,theta,frontal_central,central,0.03980066999793053,0.6234416582962995,0.09835784900206794,0.3580425591796879,0.12890625,0.40384615384615385,0.09950248756218906,increase,False,9
aec,slow_image,theta,frontal_central,parietal,0.05864400416612625,0.49091949416515873,0.17903514830373413,0.3580425591796879,0.1640625,0.40384615384615385,0.20398009950248755,increase,False,9
aec,slow_image,theta,frontal_central,occipital,0.047204043716192245,0.3358728446587787,0.34313865522725734,0.4079057474378911,0.359375,0.44393382352941174,0.3383084577114428,increase,False,9
aec,slow_image,theta,frontal_central,temporal,0.05928139388561249,0.4678842878482239,0.19802799391690337,0.3580425591796879,0.203125,0.40384615384615385,0.16417910447761194,increase,False,9
aec,slow_image,theta,central,central,0.05779974162578583,0.3588872423553075,0.31302480054050497,0.4079057474378911,0.359375,0.44393382352941174,0.3582089552238806,increase,False,9
aec,slow_image,theta,central,parietal,0.01575968600809574,0.24047881061846701,0.4911848146601657,0.4911848146601657,0.5703125,0.5703125,0.5373134328358209,increase,False,9
aec,slow_image,theta,central,occipital,0.05461743846535683,0.5407519335860124,0.14340567505664426,0.3580425591796879,0.1640625,0.40384615384615385,0.14427860696517414,increase,False,9
aec,slow_image,theta,central,temporal,0.05197588726878166,0.4020182580718489,0.26225127288306704,0.39337690932460057,0.203125,0.40384615384615385,0.24875621890547264,increase,False,9
aec,slow_image,theta,parietal,parietal,0.09939593821763992,0.8583563320088552,0.03286740359631941,0.3580425591796879,0.0390625,0.40384615384615385,0.04975124378109453,increase,False,9
aec,slow_image,theta,parietal,occipital,0.07004866749048233,0.4914344271828375,0.1786296521160255,0.3580425591796879,0.42578125,0.4967447916666667,0.18407960199004975,increase,False,9
aec,slow_image,theta,parietal,temporal,0.05916697531938553,0.4603686072449052,0.2045957481026788,0.3580425591796879,0.25,0.40384615384615385,0.15920398009950248,increase,False,9
aec,slow_image,theta,occipital,occipital,0.04610395058989525,0.41821802499731614,0.245017532528948,0.39337690932460057,0.25,0.40384615384615385,0.22885572139303484,increase,False,9
aec,slow_image,theta,occipital,temporal,0.09909521788358688,0.5890127033021987,0.11520500177713631,0.3580425591796879,0.12890625,0.40384615384615385,0.0945273631840796,increase,False,9
aec,slow_image,theta,temporal,temporal,0.09760304540395737,0.5735383130164746,0.12363019571303163,0.3580425591796879,0.203125,0.40384615384615385,0.16417910447761194,increase,False,9
aec,slow_image,alpha,frontal,frontal,-0.004419156350195408,-0.04418769825012421,0.8978125484758215,0.9913694431044662,0.49609375,0.91015625,0.835820895522388,decrease,False,9
aec,slow_image,alpha,frontal,frontal_central,0.012594116851687431,0.1437819256315431,0.6776050255598554,0.9913694431044662,0.91015625,0.91015625,0.8009950248756219,increase,False,9
aec,slow_image,alpha,frontal,central,0.0013344519538804889,0.019415878681182205,0.9549800310053118,0.9913694431044662,0.8203125,0.91015625,0.9601990049751243,increase,False,9
aec,slow_image,alpha,frontal,parietal,-0.014934588223695755,-0.12357571087941943,0.7204650629518887,0.9913694431044662,0.8203125,0.91015625,0.7014925373134329,decrease,False,9
aec,slow_image,alpha,frontal,occipital,0.049796946346759796,0.4572171048020303,0.2074056854244519,0.9913694431044662,0.42578125,0.91015625,0.31343283582089554,increase,False,9
aec,slow_image,alpha,frontal,temporal,0.025285087525844574,0.23219708554867155,0.5057911045255308,0.9913694431044662,0.91015625,0.91015625,0.7114427860696517,increase,False,9
aec,slow_image,alpha,frontal_central,frontal_central,0.02252078801393509,0.22123856313893264,0.5255336610226262,0.9913694431044662,0.91015625,0.91015625,0.6169154228855721,increase,False,9
aec,slow_image,alpha,frontal_central,central,0.042498257011175156,0.5630402069915503,0.12966931487005337,0.9913694431044662,0.1640625,0.91015625,0.0845771144278607,increase,False,9
aec,slow_image,alpha,frontal_central,parietal,0.001619516173377633,0.014474986293021231,0.9664270925003358,0.9913694431044662,0.734375,0.91015625,0.9353233830845771,increase,False,9
aec,slow_image,alpha,frontal_central,occipital,0.0429660864174366,0.3531153920821785,0.32037589345765166,0.9913694431044662,0.5703125,0.91015625,0.30845771144278605,increase,False,9
aec,slow_image,alpha,frontal_central,temporal,0.03231538087129593,0.3355275742727956,0.34360682361525874,0.9913694431044662,0.5703125,0.91015625,0.3482587064676617,increase,False,9
aec,slow_image,alpha,central,central,0.010817096568644047,0.10309668509646626,0.7650030084441581,0.9913694431044662,0.91015625,0.91015625,0.7164179104477612,increase,False,9
aec,slow_image,alpha,central,parietal,-0.014373529702425003,-0.13217749482702326,0.7020795182879542,0.9913694431044662,0.65234375,0.91015625,0.7114427860696517,decrease,False,9
aec,slow_image,alpha,central,occipital,0.016798285767436028,0.12024650976270643,0.7276340334746809,0.9913694431044662,0.42578125,0.91015625,0.7014925373134329,increase,False,9
aec,slow_image,alpha,central,temporal,-0.0002534108061809093,-0.0037198370404456513,0.9913694431044662,0.9913694431044662,0.49609375,0.91015625,0.9950248756218906,decrease,False,9
aec,slow_image,alpha,parietal,parietal,0.024719230830669403,0.180466473642383,0.6029786482234392,0.9913694431044662,0.91015625,0.91015625,0.6318407960199005,increase,False,9
aec,slow_image,alpha,parietal,occipital,0.003979278728365898,0.025740517622688818,0.9403437247649488,0.9913694431044662,0.8203125,0.91015625,0.9502487562189055,increase,False,9
aec,slow_image,alpha,parietal,temporal,0.023991558700799942,0.2506662087728495,0.47359352603138916,0.9913694431044662,0.91015625,0.91015625,0.5174129353233831,increase,False,9
aec,slow_image,alpha,occipital,occipital,0.03938473388552666,0.2917986277454509,0.40687252294466936,0.9913694431044662,0.359375,0.91015625,0.3582089552238806,increase,False,9
aec,slow_image,alpha,occipital,temporal,0.04742516577243805,0.4497323121443468,0.21421344959503405,0.9913694431044662,0.1640625,0.91015625,0.23383084577114427,increase,False,9
aec,slow_image,alpha,temporal,temporal,0.009607749059796333,0.07102001671684173,0.8366092452232825,0.9913694431044662,0.734375,0.91015625,0.900497512437811,increase,False,9
aec,slow_image,beta,frontal,frontal,0.0012644057860597968,0.018146726689685557,0.9579194539582422,0.9579194539582422,1.0,1.0,0.9552238805970149,increase,False,9
aec,slow_image,beta,frontal,frontal_central,0.0033976684790104628,0.09109632752703058,0.7915537462359883,0.9255979417926428,1.0,1.0,0.7960199004975125,increase,False,9
aec,slow_image,beta,frontal,central,0.009709669277071953,0.28979979217531043,0.4099535448038102,0.6149303172057153,0.5703125,0.74853515625,0.39303482587064675,increase,False,9
aec,slow_image,beta,frontal,parietal,0.007885228842496872,0.3864204041682467,0.279778745625781,0.5432200494326558,0.359375,0.6860795454545454,0.2935323383084577,increase,False,9
aec,slow_image,beta,frontal,occipital,0.012291928753256798,0.21975986073958667,0.5282334506932413,0.7395268309705378,0.5703125,0.74853515625,0.472636815920398,increase,False,9
aec,slow_image,beta,frontal,temporal,0.0036732107400894165,0.055464769614924504,0.8719752327897298,0.9255979417926428,0.8203125,0.95703125,0.8756218905472637,increase,False,9
aec,slow_image,beta,frontal_central,frontal_central,0.01373689342290163,0.4874351394347444,0.18180055725992533,0.5432200494326558,0.09765625,0.6316406250000001,0.19900497512437812,increase,False,9
aec,slow_image,beta,frontal_central,central,0.0036582602187991142,0.06562657208755712,0.8488314749311884,0.9255979417926428,0.8203125,0.95703125,0.8258706467661692,increase,False,9
aec,slow_image,beta,frontal_central,parietal,0.012513705529272556,0.4118050235976454,0.2517234214645024,0.5432200494326558,0.30078125,0.6316406250000001,0.24875621890547264,increase,False,9
aec,slow_image,beta,frontal_central,occipital,0.027244772762060165,0.44883562407415273,0.21504184243079705,0.5432200494326558,0.30078125,0.6316406250000001,0.18407960199004975,increase,False,9
aec,slow_image,beta,frontal_central,temporal,0.014358116313815117,0.3564348776363111,0.3161318078043021,0.5432200494326558,0.25,0.6316406250000001,0.34328358208955223,increase,False,9
aec,slow_image,beta,central,central,-0.03315148130059242,-0.6010868401507569,0.10900838743787894,0.5432200494326558,0.07421875,0.6316406250000001,0.1044776119402985,decrease,False,9
aec,slow_image,beta,central,parietal,-0.004297567531466484,-0.1666682287875747,0.6305329454447213,0.8275744908961967,0.5703125,0.74853515625,0.5970149253731343,decrease,False,9
aec,slow_image,beta,central,occipital,0.015662716701626778,0.5869107529273252,0.1163170168456134,0.5432200494326558,0.1640625,0.6316406250000001,0.11940298507462686,increase,False,9
aec,slow_image,beta,central,temporal,0.001363002578727901,0.05129048793274588,0.8815218493263264,0.9255979417926428,1.0,1.0,0.8905472636815921,increase,False,9
aec,slow_image,beta,parietal,parietal,-0.018116526305675507,-0.47810463855108726,0.18939270262040098,0.5432200494326558,0.1640625,0.6316406250000001,0.13432835820895522,decrease,False,9
aec,slow_image,beta,parietal,occipital,0.01830149069428444,0.5162194437852864,0.16005558648569465,0.5432200494326558,0.203125,0.6316406250000001,0.1691542288557214,increase,False,9
aec,slow_image,beta,parietal,temporal,-0.01932349056005478,-0.8970016431473954,0.027453859204650943,0.5432200494326558,0.0390625,0.6316406250000001,0.05472636815920398,decrease,False,9
aec,slow_image,beta,occipital,occipital,-0.03565865755081177,-0.4268753990598363,0.2362030208134343,0.5432200494326558,0.42578125,0.6878004807692307,0.263681592039801,decrease,False,9
aec,slow_image,beta,occipital,temporal,-0.008914832025766373,-0.3602102439409921,0.3113585858234338,0.5432200494326558,0.42578125,0.6878004807692307,0.2935323383084577,decrease,False,9
aec,slow_image,beta,temporal,temporal,0.015940168872475624,0.34097355182722994,0.33627907822021547,0.5432200494326558,0.30078125,0.6316406250000001,0.3034825870646766,increase,False,9
aec,slow_image,gamma,frontal,frontal,0.008454917930066586,0.19161936321370582,0.5811892349664103,0.8820850124074737,0.5703125,0.85546875,0.5572139303482587,increase,False,9
aec,slow_image,gamma,frontal,frontal_central,-0.002568312454968691,-0.058316940821314035,0.8654650421450774,0.8820850124074737,0.5703125,0.85546875,0.8258706467661692,decrease,False,9
aec,slow_image,gamma,frontal,central,0.023931162431836128,0.7637189277376318,0.051172369281092304,0.7217958143704527,0.0546875,0.85546875,0.04975124378109453,increase,False,9
aec,slow_image,gamma,frontal,parietal,0.012862005271017551,0.5189586479910268,0.15811326716672497,0.7217958143704527,0.1640625,0.85546875,0.208955223880597,increase,False,9
aec,slow_image,gamma,frontal,occipital,0.006379852537065744,0.12302563526060245,0.7216475711636525,0.8820850124074737,0.65234375,0.9071691176470588,0.8208955223880597,increase,False,9
aec,slow_image,gamma,frontal,temporal,0.010619468986988068,0.25316433980897235,0.4693437739100731,0.8820850124074737,0.49609375,0.85546875,0.4626865671641791,increase,False,9
aec,slow_image,gamma,frontal_central,frontal_central,0.0259719081223011,0.3851647711644134,0.2812302728157256,0.7217958143704527,0.359375,0.85546875,0.2935323383084577,increase,False,9
aec,slow_image,gamma,frontal_central,central,0.014233095571398735,0.1921961803828341,0.5800743393055176,0.8820850124074737,0.734375,0.9071691176470588,0.5572139303482587,increase,False,9
aec,slow_image,gamma,frontal_central,parietal,-0.0013735448010265827,-0.0999372754916558,0.7719628654618842,0.8820850124074737,0.91015625,0.9556640625,0.8059701492537313,decrease,False,9
aec,slow_image,gamma,frontal_central,occipital,0.024637170135974884,0.43630093367252254,0.226912669456294,0.7217958143704527,0.25,0.85546875,0.21393034825870647,increase,False,9
aec,slow_image,gamma,frontal_central,temporal,-0.002009748946875334,-0.051044527417841906,0.8820850124074737,0.8820850124074737,1.0,1.0,0.8805970149253731,decrease,False,9
aec,slow_image,gamma,central,central,0.03989686444401741,0.48841621825465986,0.18101806871772555,0.7217958143704527,0.1640625,0.85546875,0.12437810945273632,increase,False,9
aec,slow_image,gamma,central,parietal,0.0026024894323199987,0.08262976710519576,0.810464182259951,0.8820850124074737,0.5703125,0.85546875,0.9253731343283582,increase,False,9
aec,slow_image,gamma,central,occipital,0.008972817100584507,0.1350101086194102,0.696069699591534,0.8820850124074737,0.8203125,0.9556640625,0.6368159203980099,increase,False,9
aec,slow_image,gamma,central,temporal,-0.006824139039963484,-0.13572743542553647,0.6945513884188481,0.8820850124074737,0.5703125,0.85546875,0.7263681592039801,decrease,False,9
aec,slow_image,gamma,parietal,parietal,0.020573480054736137,0.5535802692012034,0.13534419990751725,0.7217958143704527,0.25,0.85546875,0.11940298507462686,increase,False,9
aec,slow_image,gamma,parietal,occipital,0.01637737639248371,0.3618197701556629,0.3093410633016226,0.7217958143704527,0.359375,0.85546875,0.31343283582089554,increase,False,9
aec,slow_image,gamma,parietal,temporal,-0.004581975284963846,-0.18539919393075802,0.5932872742734787,0.8820850124074737,0.91015625,0.9556640625,0.5522388059701493,decrease,False,9
aec,slow_image,gamma,occipital,occipital,-0.0400611013174057,-0.3677061805644511,0.3020503139678387,0.7217958143704527,0.5703125,0.85546875,0.36318407960199006,decrease,False,9
aec,slow_image,gamma,occipital,temporal,0.025835521519184113,0.5207758637822698,0.1568364290906032,0.7217958143704527,0.42578125,0.85546875,0.15920398009950248,increase,False,9
aec,slow_image,gamma,temporal,temporal,-0.01238630898296833,-0.2549019919237353,0.4664026360118534,0.8820850124074737,0.734375,0.9071691176470588,0.5024875621890548,decrease,False,9
aec,sort_reset,theta,frontal,frontal,-0.0364791601896286,-0.30551890744476995,0.4161380374383118,0.9256844294980134,0.4609375,0.9925781250000001,0.3681592039800995,decrease,False,8
aec,sort_reset,theta,frontal,frontal_central,0.004549860954284668,0.06006705413482133,0.8698983397432547,0.9256844294980134,0.84375,0.9925781250000001,0.9253731343283582,increase,False,8
aec,sort_reset,theta,frontal,central,5.095219239592552e-05,0.0006890303578444299,0.9984994577379955,0.9984994577379955,1.0,1.0,1.0,increase,False,8
aec,sort_reset,theta,frontal,parietal,-0.028834093362092972,-0.29417537920373,0.43284354915939904,0.9256844294980134,0.640625,0.9925781250000001,0.417910447761194,decrease,False,8
aec,sort_reset,theta,frontal,occipital,-0.013551400974392891,-0.09496160536630703,0.7959873201649352,0.9256844294980134,0.84375,0.9925781250000001,0.7412935323383084,decrease,False,8
aec,sort_reset,theta,frontal,temporal,0.010450652800500393,0.16648830866994768,0.6520335706915781,0.9256844294980134,0.7421875,0.9925781250000001,0.6169154228855721,increase,False,8
aec,sort_reset,theta,frontal_central,frontal_central,-0.027209825813770294,-0.16809458188137782,0.6489493270146319,0.9256844294980134,0.640625,0.9925781250000001,0.6616915422885572,decrease,False,8
aec,sort_reset,theta,frontal_central,central,-0.02216782234609127,-0.29400721612682373,0.4330947741367269,0.9256844294980134,0.7421875,0.9925781250000001,0.46766169154228854,decrease,False,8
aec,sort_reset,theta,frontal_central,parietal,-0.018625646829605103,-0.2610804208919442,0.4842597321711174,0.9256844294980134,0.3828125,0.9925781250000001,0.44776119402985076,decrease,False,8
aec,sort_reset,theta,frontal_central,occipital,0.006135925650596619,0.06962318124439792,0.8494825783957225,0.9256844294980134,0.9453125,0.9925781250000001,0.8955223880597015,increase,False,8
aec,sort_reset,theta,frontal_central,temporal,-0.00967815238982439,-0.17794694228991348,0.63019430529665,0.9256844294980134,0.9453125,0.9925781250000001,0.6716417910447762,decrease,False,8
aec,sort_reset,theta,central,central,-0.03596015274524689,-0.26274389789590735,0.4815809947209254,0.9256844294980134,0.640625,0.9925781250000001,0.5074626865671642,decrease,False,8
